id,path
899,23 69 25 26 16 26 24 24 24
3978,53 55 23 7 107 108
1433,43 23 23 25 25 26
7097,39 75 55 23 43 23 25 15 16 26 24
7207,43 23 23 23 25 15 73 25 26 74
7232,25 15 25 15 25 25 25 15 16 26
6059,43 25 15 11 29 30 12
3682,23 23 24 24 62 24 24
7790,13 27 11 29 31 33 35 36 32
5577,39 75 55 23 43 23 25 15 16 26 44
7806,13 27 11 29 31 33 35 36 34
6173,53 55 23 43 23 25 25 26
5601,103 21 13 17 18 16 26
1846,53 55 23 25 25 15 16
1059,43 23 51 25 26 16 26 44
3721,23 23 25 25 25 15 16
7392,15 16 26 44 42 62
4523,61 43 7 47 49 50
7304,89 31 32 30 12 10
4177,23 23 61 23 23 25 15 16 26 24 24
1570,31 32 68 78
5822,43 23 23 43 23 53 54
5569,15 73 25 15 25 15 25 15 16 26 24
5050,53 81 82 30 10 8
4988,15 17 11 125 126 12
4769,89 31 32 30 12 28
7763,25 15 27 29 30 10 8
6218,91 95 96 92 68 78
911,75 55 23 7 47 49 15 16 26
1160,43 23 51 25 26 16 26 24
2291,11 12 28 68 78 110
5214,39 40 62 68
6357,25 15 16 26 44 24 24 24 24
6578,15 15 25 15 16 26 52
1621,15 16 26 44 42 24
6998,89 31 32 30 12 46
158,15 25 26
2582,73 25 15 16 26 24
235,19 21 13 27 28 16 50 48
1165,41 53 55 23 7 47 49 15 16 26 24
4874,61 62 24 56 82 54
4001,23 23 23 25 15 25 15 16
2626,11 12 28 68 78 68
5435,9 10 8 24 24 24 24
6148,53 55 23 61 25 26
6477,63 107 9 11 29 30 12 10
2976,23 111 113 93 95 96 94
4434,49 59 60 50 48 8
2977,23 111 113 93 95 96 92
7735,61 62 24 62 24 24 24
7483,1 27 11 29 30 12 46
7558,89 31 32 30 12 98
1258,43 23 7 9 11 29 30 12
3962,23 61 7 47 49 50
3059,97 33 35 36
5893,15 25 15 25 15 73 25 15 16 26
4122,43 23 23 7 107 47 49 50
6126,73 25 15 16 26 44
4787,23 23 61 23 23 25 15 16 26 24
1155,65 25 26 16 26 24 24
5930,25 26 24 24 24 62 24 24
7009,9 10 8 24 24 24 44
1102,23 41 42 24 62 24
6547,1 27 28 16 26 16
2667,61 62 24 24 24 44
4680,9 11 29 30 12 16 26 24 24
2729,53 55 23 43 23 7 9 10
6573,1 27 28 16 26 24
455,61 62 24 24 24 24
6398,15 71 25 15 16 26 24 38
1913,79 55 56 82 54
5500,53 55 23 129 131 25 26 16 26 24
3358,41 42 24 56 80 124
4685,15 71 25 15 16 26 24 44
5148,23 23 25 15 25 25 15 16 26 24
5903,23 25 59 25 26
2279,41 42 24 56 82 54
5070,43 23 61 23 25 15 16
156,25 15 25 26
4994,101 102 100 128 54 42 24
5407,53 55 23 129 131 25 26 16 26 44
3806,23 61 23 7 47 69 70
4691,15 73 25 15 17 11 29 30 12
5772,13 91 95 97 35 36 32
5587,53 55 23 41 43 23 25 15 16 50 48
1856,51 25 15 16 26 24 24
759,43 23 23 41 53 54
329,61 23 61 62
2442,41 42 24 56 80 78
1914,79 55 56 82 30
1531,43 23 25 25 15 16 50 48 8
7093,103 13 27 28 16 26 44
3778,23 7 107 47 49 15 16 50 48 108 8
5431,61 23 23 25 15 27 11 29 30
5932,15 16 26 24 24 24 62 24 24
1597,15 29 30
1830,43 23 43 23 25 15 16 26
2210,23 43 23 24
7486,25 25 15 16 26 16 26 24 24
4060,23 7 47 49 15 16 26 24 24 24
4898,53 55 23 43 23 23 43 44
5346,43 25 25 15 25 26 74
4562,15 25 25 25 25 15 25 15 16 26 24 24
385,23 41 43 23 23 25 15 16 26 24
1614,43 23 23 25 15 25 26 74
2010,1 27 28 16 26 44
6391,25 15 71 25 15 16 50 48
5437,43 23 129 131 132
7278,43 23 23 25 15 25 26 72
3433,23 23 23 25 15 16 26 24 24
1582,7 8 24 24 62 24 24
2089,1 27 28 16 26 52
6393,15 71 25 15 16 26 24 24
2204,25 26 24 24 24 24 24
3667,57 59 60 16 50 48
3975,61 23 23 25 25 15 16
2687,23 7 47 49 15 16 26 24 24 62
4063,23 61 23 41 43 23 23 25 26
4347,43 23 23 43 23 25 15 16 26 24 24
479,65 66 24
3606,25 15 27 105 11 29 30 12
1827,43 23 25 25 15 16 50 48 68
4089,15 25 15 27 29 30 12 28 68
4108,23 25 25 15 25 15 16
7252,43 23 23 23 7 9 10
3345,121 122 118 24
1768,11 12 10 68 78 68
4133,23 25 25 26 16
5795,65 66 44
1725,23 25 25 15 16 50 48 8
1390,13 91 92
599,43 23 23 51 25 26 16
921,75 55 23 23 25 15 16 26
1365,23 43 25 26
2813,25 26 24 24 24 24 44
2897,23 25 25 26 26
1976,15 59 25 26 60 58 24
3219,97 93 95 96 94
1326,43 23 23 51 25 26 26
4098,23 61 23 23 25 15 16 26 24
1596,25 15 29 30
3872,23 43 23 25 25 15 16 26
5199,131 132 130
4865,11 12 10 68 78 110
6835,45 11 12 106 90
6033,43 23 129 133 134
3820,23 43 23 23 51 25 26 26 24 24 24
2578,7 8 24 24 24 24 24 56
4885,39 75 55 23 41 42 24
6854,7 8 24 24 62 24 62
2565,57 59 60 50 48 8
3081,61 53 55 23 25 26
889,15 71 25 15 27 11 29 30 12
3369,19 21 13 17 18 16 26
4276,51 52 24 62 24 24 24
2305,23 43 23 23 7 47 49 15 16 50 48
2925,7 8 24 24 24 24 24 44
2228,39 75 55 23 41 42 44
3486,49 15 25 15 16 26 52
3816,23 23 41 43 23 25 15 16
5933,23 23 61 23 25 15 16
6871,57 59 60 50 48 38
6373,55 56 54 62
752,41 42 24 24 24 44
3786,23 41 43 23 61 23 24
4091,15 27 29 30 12 28 68 78
6121,43 23 24 62 24 62
1148,7 8 24 24 24 24 24 24
756,41 42 24 24 24 24
849,55 56 54 24
3098,23 24 56 54 42 62 68
2385,39 75 55 23 41 43 44
4588,25 25 15 73 25 15 16
2948,9 10 8 24 24 24 24 24 24
3792,23 41 43 23 7 107 108
5979,25 26 62 24 24 24
2303,25 59 25 26 60 58 24 24
3643,57 59 60 50 48 68
7188,79 55 23 53 54
939,25 15 25 15 25 25 15 16
1219,15 25 25 59 25 26 60 58
7630,11 12 10 68 78 38
5297,43 23 25 15 73 25 25 15 16
4686,61 62 24 24 24 56
493,55 56 54 42
3718,23 69 25 26 26
7270,15 73 25 59 60 26
562,23 69 25 26 16
5701,41 43 23 23 23 25 25 15 16 26
5111,61 62 24 24 24 62
5467,43 23 23 43 23 25 25 15 16 26 24 24
517,55 56 54 44
4227,23 23 25 25 15 25 25 15 16
1497,67 9 10
4314,15 25 15 16 26 70 24
41,19 21 13 17 18 16
708,55 23 23 24
7805,23 23 25 15 25 25 15 16 26
2177,43 23 23 25 15 27 11 29 30
6064,43 23 61 23 24 62
5069,43 23 61 23 25 26
6369,23 23 43 25 15 16 26 24 24
3366,61 41 42 24
7112,77 79 55 56 54 42 62
1567,43 23 41 43 23 25 15 16 26 24 24
1953,25 59 25 26 60 26
705,15 25 15 16 26 70 48
2523,25 26 60 58 24 24 24
5947,53 55 23 43 23 51 25 26 16
5709,25 15 73 25 25 15 16 50 48 8
6225,43 23 61 23 24 24
476,61 23 25 15 27 11 29 30 12
1093,37 19 21 22 20
7228,43 23 43 23 43 23 23 51 52
6592,25 15 73 25 15 16 50 48 68 78
3654,15 25 15 25 15 16 26 24 24
5485,15 17 29 31 35 36 32
2955,23 25 25 15 16
7954,61 23 25 15 27 11 29 30 28
4311,61 23 69 70
3317,117 45 46
271,25 59 25 26 60 58
1937,67 19 21 22 104
2194,43 23 61 23 24 44
2241,61 41 43 44
339,43 23 23 25 15 16
1238,55 23 25 26
6736,43 23 7 9 29 30 10
3230,91 93 95 97 93 95 96
7367,39 75 55 23 43 23 23 25 26
2989,19 21 13 17 18 86
7455,61 41 42 62
1851,25 25 15 27 105 11 29 30 12
7018,43 23 7 9 29 30 12
4353,55 23 23 43 44
7420,23 41 43 23 23 7 47 49 50
2997,39 75 55 23 25 15 16
3562,15 25 15 15 27 11 29 30
5936,63 47 49 50
6200,43 23 23 23 75 76
6566,43 23 25 59 25 15 16 26 24
6320,61 23 43 23 23 7 47 49 50
7082,121 122 118 120
4236,23 23 23 23 23 24 24
3970,61 23 23 7 47 49 15 16 50 48 8
2011,67 19 21 22 20
6606,93 94 92 68 78 68
6009,15 25 15 16 26 66 68
3080,23 24 56 54 62 68
5548,25 26 24 24 62 24
3319,117 45 11 12
1602,55 23 7 9 10
4261,23 23 23 23 24 24 24 24 24
6432,23 23 41 43 25 15 16 26 24
7736,23 24 62 24 62 24 24 24
4595,47 48 68 78
4113,23 23 23 23 23 25 26
1112,31 32 84 68
1577,41 43 23 41 43 23 25 26
3237,43 23 23 23 69 70
6110,25 26 60 58 24 24 24 24
5246,23 43 23 23 69 25 26 26 24
4170,43 23 43 23 25 25 15 16 26 24 24
5971,43 25 15 73 25 15 16 26
7012,43 23 39 40 24 24
7198,43 23 7 9 29 30 16
2802,43 23 23 41 42 24
6414,23 23 41 43 25 15 16 26 44
3909,23 23 23 25 25 15 16 26
3281,75 55 23 7 47 49 15 16 26 24 24
6499,53 55 23 7 9 11 125 126 12 16
3743,15 25 15 25 15 16 26 24 62
6457,55 23 7 107 47 49 50
5420,23 23 51 25 26 26 24 24
5643,43 23 25 25 25 25 15 16 26 24
4655,23 7 47 49 15 16
6517,67 101 102 100 128
5693,43 23 61 23 23 24
2084,67 27 28 14 20 68
4854,43 44 44 42 24
6270,53 55 23 111 113 93 95 96 94 114
3041,29 81 55 23 43 23 25 15 16 26 24 44
3530,67 23 51 25 26 16
2577,43 23 23 25 59 60 26 24 44
6626,67 27 28 14 22 20
4944,29 81 55 23 43 23 25 15 16 26 24 24
2372,61 25 15 16
925,43 23 23 41 43 44
972,23 41 69 25 26 16 26 24 24 24
6631,19 21 13 17 18 2
2468,107 47 49 50
119,37 19 21 13 14
6574,43 23 51 25 26 16 16
5786,43 44 24 24 62 24
4322,43 44 24 24 62 24 62
3202,19 13 27 28 16 26 24 44
4301,51 25 15 16 26 16
5646,77 67 77 67 65 66
7358,23 23 23 25 15 17 29 30
6458,53 55 23 7 107 47 49 50
7070,43 23 41 43 23 25 15 16 26 24 24 24
60,19 13 27 28 16 26 24 24
1544,43 23 51 25 26 16 26
2526,23 25 15 27 11 29 30 32
6901,43 23 23 61 7 47 49 50
5253,43 23 23 23 43 23 25 15 16 26 44
6210,119 45 33 34 46
7549,29 31 15 16 26 24 24
154,51 25 26 16 26 24
611,51 25 26 16 26 24 24
2649,23 24 24 24 56 54
775,51 25 26 16 26 16
4362,43 23 23 43 23 25 15 16 50 48
5300,25 15 73 25 25 15 25 26 74
6543,43 25 59 25 15 16 26
1859,51 25 15 16 26 44
1674,37 19 13 14
1308,51 25 15 16 26 24
4824,29 81 55 23 41 43 25 15 16
7797,23 23 23 25 15 25 15 16 26 24 24
3397,23 24 24 24 56 80
5562,61 23 23 25 25 15 16 26
2508,19 13 27 28 16 26 24 62
4188,43 41 43 23 25 15 16 26 24 24
1635,15 25 15 25 25 25 25 15 16
2298,57 59 60 26 52 24 24
2709,43 23 23 51 25 26 16 50 48
1483,67 19 20
4461,43 7 47 49 15 16 50 48 38
1354,43 23 41 43 25 15 16
5846,43 23 41 43 23 75 76
7747,23 23 23 25 25 15 16 50 48 8
4176,23 43 7 47 49 15 16 26
1715,15 17 29 31 11 29 30 12
4385,15 25 25 25 15 16 50 48 68
3152,115 116 54
4132,41 43 23 41 43 23 23 24
7641,83 151 155 156 154
4323,43 44 24 24 62 24 62 24
2196,43 23 25 15 16 26 24 62 24
1137,23 43 23 25 59 60 26
1546,43 7 47 49 15 16 50 48 8
878,23 41 53 55 23 23 25 15 16 26 24 24
6047,43 23 7 9 11 29 30 12 10 38
5512,43 23 25 25 15 25 25 15 16 26
771,23 25 15 25 26 74
7782,43 23 23 23 23 23 24
7350,23 24 56 54 24 24 24 24 62
1757,27 28 14 20 68 78
3361,117 45 19 20
1316,31 32 90 88
2404,61 41 53 54
3444,15 25 15 11 29 30 12
2444,43 23 7 9 11 29 30 12 10 68
6751,67 101 102 126 12
5052,43 23 43 25 25 15 16
5223,75 55 23 7 47 49 15 16 50 48 68 78
4538,43 25 15 25 25 15 16 26 24
3325,49 15 16 26 16 26
3047,23 43 41 42
6028,43 23 41 42 24 24 62 24
3539,43 23 23 23 23 24 24
2913,15 17 11 29 30 28 14
5551,77 67 47 48 8 24 62
3764,43 23 23 23 61 62
4626,43 44 24 24 56 54
4493,43 25 15 25 25 15 16 26 44
6083,43 53 55 23 25 15 16
6361,61 41 43 23 23 23 25 26
6986,15 25 25 25 15 16 26 44 42 44
787,43 23 25 15 27 11 29 30 12
5985,43 23 7 47 49 15 16 26 24 24 24 24 24
1195,61 43 23 23 25 15 16 50 48
6735,77 67 9 10 8 24 24
6822,43 23 23 23 23 24 62
637,25 15 73 25 15 16
2689,49 15 16 26 24 24 62 24 24 24
7021,43 43 41 43 44
3921,43 23 23 23 23 25 26
6510,23 25 15 17 125 126 12
1161,77 67 47 48 8 24 24
4238,51 52 24 44 42 24
6979,25 15 17 11 29 30 12 106 90
1586,23 25 15 27 11 29 30 12 46
7756,15 17 11 29 30 28 38
2831,23 43 25 15 16 50 48
5920,61 62 24 24 44 24
2836,43 41 53 55 23 25 15 16
1023,43 23 51 25 26 16 50 48
6978,37 23 51 25 26 16 26 24
2293,67 23 24
967,23 23 24 24 24 24 24 24 24
172,51 25 26 16 26 52
6545,1 27 28 16 26 24 24 24
2283,23 43 43 44
3274,43 23 25 15 27 11 29 30 28
668,43 23 25 15 27 11 29 30 32
280,51 25 26 16 26 44
4330,51 25 15 16 26 52
5666,53 55 23 129 133 131 25 26 16
6557,25 26 16 26 24 24 24 24 24
4748,77 67 109 77 67 27 28 14
2870,43 43 25 15 16
7425,23 39 75 55 23 41 43 25 26
3106,113 93 95 97 33 35 36
3799,23 7 107 47 49 15 16 26 52
2779,43 23 65 25 26
6672,67 101 102 128 54
5612,43 23 41 43 25 25 15 16 26 44
4928,77 79 55 56 54 42 24
7582,43 41 42 24 24 24 24 24
6386,51 25 26 16 26 62
1212,57 59 60 26 52 24 24 24
6870,55 23 39 40
102,15 27 11 29 31 33 35 36
6579,1 27 28 16 50 48
6268,43 23 23 23 23 7 47 49 50
6530,61 41 53 55 23 41 53 54
5692,23 41 43 23 129 131 25 26 16
858,43 23 25 15 16 26 24 24 24 24
164,15 16 26 52 24 24
4395,23 23 117 121 122
7917,37 47 49 15 16 26 24
688,23 69 25 26 16 26 24 24
6645,67 109 77 67 77 79 55 56 54
838,23 23 25 15 16 26 24 24 24
2239,43 23 23 23 7 47 49 50
3427,51 52 24 62 24 24
4640,77 67 19 21 13 91 92
6400,43 23 23 43 23 23 25 26
2832,53 55 23 41 43 23 25 15 16 26 24
117,37 19 21 22
7333,41 42 24 24 24 62
807,25 15 73 25 26 72
1523,25 15 73 25 26 74
4504,41 42 24 24 24 56
1642,51 52 24 62 24 62
1939,23 43 23 25 15 16 50 48 68
3684,23 23 23 61 23 23 25 26
6663,25 15 25 25 15 16 26 16
1427,43 23 51 25 26 26 24
1996,67 27 28
2710,55 23 41 42
5468,23 43 23 25 15 16 50 48 38
1185,55 56 76 24
3407,79 55 56 76 40
6031,23 69 25 26 16 26 24 62
4727,23 43 23 25 15 16 50 48 46
7349,55 56 54 24 24 24 24 62 24
5146,23 23 7 107 47 49 15 16 50 48
3348,23 117 121 45 46
4593,25 25 15 73 25 26 74
4610,25 25 15 73 25 26 72
4127,23 23 41 43 23 41 43 44
892,55 56 76 40
2785,25 15 25 25 15 16 26 24
2124,23 53 55 23 7 9 10
3387,43 23 23 43 23 23 24 44
2651,103 13 27 28 16 50 48
4585,43 23 51 25 26 26 44
5671,23 61 23 23 25 25 15 16 26 24
4494,25 15 25 25 15 16 26 44
7729,23 23 25 15 16 26 24 24 62
6603,19 21 13 91 92 86 2
5704,43 23 51 25 26 26 16
7930,43 44 62 24 24
3292,25 15 25 25 15 16 26 52
4701,61 41 42 24 56
2261,23 41 42 24 56 80
2095,55 23 43 44
6676,41 53 127 101 102 126
2141,23 53 55 23 53 54
5306,25 25 15 25 26 26 24 24
2128,23 53 55 23 23 43 44
3838,77 67 77 67 77 78
4849,23 24 56 54 24 24 24 24 24
7491,55 56 54 24 62 24 24
4847,43 23 23 23 53 54
6334,23 61 23 23 25 15 16 50 48
3890,23 25 15 16 26 24 62 24
2017,19 21 13 27 11 29 30 10
4282,23 65 25 26 16 26 24 24
3208,43 25 25 15 25 15 16
4836,79 55 23 43 44
3709,23 7 107 108
5828,25 25 15 25 15 25 15 16 26 24 24
1649,29 81 55 23 7 9 11 29 30
6666,67 77 79 55 56 82 54
6947,15 73 25 15 25 15 16 50 48 8
3727,23 23 23 51 25 26 26
278,23 23 23 51 25 26 16
3352,117 45 33 34
5209,15 16 26 132 130
1896,43 23 23 24 24 24
1111,19 21 13 27 11 29 30 12
4435,25 59 60 26 52 24 24 24
5974,67 31 32
5252,43 23 23 23 43 23 25 26
6112,43 23 23 25 25 15 25 15 16 50 48
2514,25 15 25 59 25 15 16 26
5738,43 23 53 55 23 23 25 15 16 26 44
1646,15 16 26 52 24 62
4404,53 55 23 41 43 23 25 15 16 26 44
4253,43 23 23 24 24 44
6476,63 107 9 11 29 30 12
6762,15 16 26 44 24 24 24 24
3538,43 23 53 55 23 23 25 15 16 26 24
165,23 25 15 25 15 16
5430,101 35 36
3759,23 25 15 27 11 29 30 28
6712,15 25 15 15 25 15 16
714,23 61 23 24
5571,43 23 53 81 82 30
6107,43 23 23 25 15 59 60 26
85,23 25 15 27 11 29 30 12
5586,53 81 55 23 43 44
2837,15 16 26 52 24 44
5005,111 112 24 56
1643,51 52 24 62 24 62 24
6531,61 53 55 23 7 47 49 15 16 26 24
518,23 24 56 54 44
1066,55 56 82 30
3162,53 115 23 25 15 27 11 29 30 32
4943,23 53 55 23 41 42
998,41 53 55 23 23 25 15 16 26 44
1506,43 23 41 43 23 25 26
494,23 24 56 54 42
3435,75 55 23 7 47 49 15 16 50 48
3615,67 61 23 24
4480,29 81 55 23 43 23 25 15 16 26 44
6374,23 24 56 54 62
6136,23 41 43 25 59 60 26 24
7187,53 55 23 7 9 29 30 10 8 64
3175,63 7 8 24 38
3696,7 107 47 49 15 16 26
3651,27 28 16 26 24 24
6529,79 55 56 54 42 24 24 24 24 24
4417,117 121 45 11 12 10
6739,23 25 15 17 11 125 126 12 46
1734,25 15 17 11 29 31 33 35 36
5090,63 7 8 24 56
3149,23 61 25 26
5965,53 55 23 25 15 59 25 26
2815,11 12 10 8 64
6405,25 25 15 25 15 17 11 29 30 12
193,23 41 43 23 43 23 25 26
4250,43 23 41 43 23 24 44
2035,25 15 17 29 30 18 14
4527,43 23 23 7 47 49 15 16 26 24 24 24 56 80
2126,23 53 55 23 43 44
4940,27 28 16 26 24 44
5624,23 23 23 25 15 27 11 29 30 12 46
2478,23 23 51 25 26 26 44
2627,77 67 77 67 19 20
2711,43 43 23 23 24
5447,43 23 23 25 25 25 25 15 16 26 132
946,23 25 59 60 26
6292,113 93 95 96 94 114 68
1035,43 23 23 23 51 52
6290,111 113 93 95 96 94 114
6788,25 25 15 25 15 27 11 29 30 12 46
5958,25 15 15 16 26 24
3110,111 112 24 24
1065,55 56 82 54
7359,23 23 51 25 26 26 16
598,23 43 23 25 15 16 50 48
7708,43 23 43 23 43 23 23 25 26
1305,43 7 47 49 50
4790,61 7 47 49 15 16 50 48 68
4209,43 23 23 23 41 43 44
6802,23 7 107 9 10
2274,43 23 43 23 7 47 49 15 16 26
4143,15 25 15 27 29 31 33 35 36
3032,25 26 24 24 24 56 54
7926,15 17 11 29 30 10 8
6532,43 23 23 25 15 16 26 24 24 24 24 24
2264,29 81 55 23 41 43 23 25 26
3118,111 112 24 44
4359,43 23 23 43 23 25 15 16 26
6271,113 93 95 96 94 114 112
1847,23 23 51 25 26 26 24
3154,23 24 116 54
5877,23 41 42 24 24 62
93,33 34 32
7263,61 7 47 49 15 16 50 48 46
707,15 25 15 16 26 24 44
3376,61 43 23 7 47 49 15 16 26
2040,67 37 38
3510,43 23 23 61 23 24 24
5410,131 25 26 16 50 48 38
2222,15 25 15 16 26 24 56
2376,101 11 29 30 12 10
5053,61 62 24 24 62 24
6906,25 15 25 25 25 25 15 16 26 52
1028,43 23 7 47 49 15 16 50 48 68
5856,101 11 29 30 12 28
1609,43 43 23 25 26
843,43 23 23 61 23 24 44
2868,101 11 29 30 12 32
4366,15 27 11 29 31 35 36 32
876,15 25 15 16 26 24 62
2749,79 55 56 54 24
6175,25 15 25 25 25 25 15 16 26 44
7032,111 113 93 95 96 94 46
6685,25 15 11 29 30 12 10 68
932,43 23 43 23 25 15 16 26 24 24
4977,99 100 128
7590,77 67 83 84 68 78
2009,1 27 28 16
4407,23 39 75 55 23 23 25 26
1421,99 101 102
71,15 17 11 29 30 12 18
1207,23 23 7 47 49 15 16 50 48 8
5876,43 23 23 61 23 23 24
3215,111 113 93 95 96 94 92
7387,43 23 23 23 25 15 16 26 24 24 24 24
218,15 25 15 16 26 24 24
1139,15 17 11 29 30 12 10
7248,43 23 41 43 23 43 23 23 24
5850,23 65 25 26 26 24
75,15 17 11 29 30 12 28
2446,15 17 11 29 30 12 32
1208,23 23 7 47 49 15 16 50 48 38
3546,23 41 53 81 82 30 12 46
1967,23 23 43 23 7 47 49 15 16 26
2406,43 23 41 43 23 7 47 49 50
292,15 25 25 15 16
2077,33 34 98
367,15 17 11 29 30 12 46
6940,15 17 11 29 30 10 108
2051,37 91 92 14 20
3094,39 7 47 49 15 16 26
4947,33 34 102
2255,43 44 42 62 24
2931,55 23 53 54
5915,39 75 55 23 7 47 49 15 16 26
346,43 23 7 47 49 15 16 50 48 8
5048,43 23 41 53 81 82 30 10
7330,117 121 45 11 12 46
5340,109 77 67 19 21 22
5358,43 23 23 25 15 11 29 30 16
4666,77 67 77 67 23 24
7732,23 23 25 25 25 15 25 15 16 26
4742,23 23 7 47 49 15 16 50 48 68
6311,13 17 18 16 26 16
6593,43 23 23 25 15 11 29 30 12
4896,43 44 42 62 38
5923,23 61 7 47 49 15 16 50 48 38
1271,67 83 31 32 30 12
5552,53 55 23 25 15 25 26 74
7262,23 61 7 47 49 15 16 50 48 46
7843,43 23 53 55 23 23 25 15 16 50 48
2545,79 55 56 54 44
6923,9 11 29 30 12 10 108 8
4517,79 55 56 54 42
3681,43 23 23 61 23 24 62
2292,41 53 55 23 23 25 15 16 26 24
3983,43 23 23 61 23 25 26
2429,15 27 11 29 31 35 36 34
777,13 17 18 16 26 24
5207,131 25 26 16 50 48 8
909,43 23 7 47 49 15 16 50 48 38
2879,43 23 41 43 23 43 23 25 26
7623,25 15 17 29 30 12 46
1300,13 17 18 16 26 52
6223,91 93 95 96 92 68 78
2809,107 9 29 30 12
7325,33 34 150
2269,43 23 23 23 25 15 16
2319,107 9 29 30 10
132,13 17 18 16 26 44
2760,25 15 17 29 30 12 28
3917,43 23 41 43 23 25 25 15 16 26
3053,43 41 53 55 23 23 25 26
7233,53 81 55 23 41 43 44
6921,53 55 23 7 47 49 15 16 26 24 24 24 24 24
5400,53 55 23 41 42 24 24 24 56
7031,45 93 94 114
1997,67 27 28 14
5707,43 23 25 15 73 25 25 15 16 50 48
4410,23 39 75 55 23 23 25 15 16 26 24
2778,25 26 66 68 78
5204,53 55 23 129 131 25 26 16 50 48
2694,43 23 23 61 23 23 25 15 16 26
2736,23 39 7 47 49 50
3394,13 17 18 16 50 48 68
407,43 23 25 15 27 11 29 30
692,23 41 43 23 7 47 49 15 16 26
764,43 23 23 23 41 42
4781,13 14 20 38 68
4296,53 55 23 43 23 25 25 15 16 26 24 24
5665,23 53 55 23 129 133 131 25 26 16
7133,61 23 23 25 15 25 15 16 50 48
1457,79 55 23 23 24
1205,23 23 23 23 24 24 24
3475,43 44 42 62 68
1606,15 73 25 15 16 50 48
7153,9 11 29 30 12 10 108 64
1022,43 23 51 25 26 16
5721,23 53 55 23 23 24 24
4349,43 23 23 43 23 25 15 16 26 24
6186,45 93 94 92
3268,43 23 23 23 23 61 62
4416,43 23 23 41 43 23 25 15 16 50 48
1502,43 23 51 25 26 26
3335,67 27 28 14 20
5278,43 23 23 43 23 25 15 16 26 44
7163,49 15 27 11 29 31 33 35 36
3070,91 92 14 22 20 38
5664,25 26 132 134 130
4030,15 27 11 29 30 12 10 68 78
6011,13 17 18 16 26 132
5662,23 53 55 23 129 133 131 132
7783,25 15 16 50 48 68 78 110
851,23 53 55 23 23 25 26
3807,23 61 23 7 47 69 70 24
2132,53 55 23 23 43 23 25 15 16 26 24
6352,39 75 55 23 43 25 15 16
6562,51 25 26 16 16 50 48 68
2624,77 67 77 67 27 28
6263,61 23 25 15 16 26 44
1415,91 93 95 97 11 29 30
5700,53 55 23 23 43 23 25 15 16 26 44
3258,43 23 23 23 43 44
4000,61 23 25 15 16 26 52
2618,43 43 25 15 16 26 44
2877,23 53 55 23 23 24 44
4088,25 15 16 50 48 68 78 68
768,25 15 25 25 25 25 15 16 26 24
7780,43 23 43 23 25 15 16 26 24 44
4975,53 127 99 100 128
7700,23 43 41 43 25 26
6340,49 15 25 15 16 50 48 8
7000,45 127 99 100
2311,43 23 43 23 25 15 16 26 24 62
4224,61 23 25 15 16 26 24
2609,25 15 25 15 16 26 24 24 24 24 24 24
7707,25 15 16 50 48 68 78 38
7423,63 19 13 17 18 16 26 44
230,49 15 16 26 24 44
2301,51 25 26 60 58 24 24
4700,61 23 23 51 25 26 16 26 24
2513,15 25 59 25 26
7637,43 23 23 23 43 23 43 44
1817,45 11 12 28 68 78
2156,25 15 16 26 44 24 24
3885,25 26 70 48 68 78
1737,25 15 73 25 15 27 11 29 30 12
5398,23 43 23 41 43 25 26
390,49 15 16 26 24 24
5321,43 23 65 25 26 26 24 24
6431,25 15 16 26 44 24 44
3739,43 23 7 107 47 49 15 16 26 52
1215,15 25 25 59 60 26
5251,23 24 56 54 24 44
5494,43 44 24 24 24 24 24 24 44
2756,49 15 16 26 24 62
1793,23 24 56 54 24 24
3779,15 25 15 16 26 52 24 62
4447,29 81 55 23 41 43 23 23 24
6060,25 26 24 24 24 24 24 24 44
700,23 41 43 23 23 25 15 16 26 24 24
2589,49 15 16 26 24 56
4288,23 23 25 25 25 25 25 15 16 26 24
4904,25 15 73 25 15 27 11 29 30 32
4713,25 15 71 25 15 27 11 29 30 12 46
5080,43 44 24 24 24 24 24 24 62
6554,67 47 48
7237,91 92 14 22 20 46
1324,43 23 51 25 26 16 26 24 24 24
5866,55 23 61 62
1469,53 55 23 23 25 15 25 15 16 26
4251,23 43 23 41 43 23 24
5281,109 77 67 19 13 14
7180,63 7 8 24 24
7526,77 67 77 67 31 32
7492,23 24 56 54 24 62
3577,43 44 24 24 24 24 24 24 24
2026,63 19 13 27 28 16 26
4638,91 92 14 22 20 68
1374,13 17 18 16 50 48 8
1121,15 25 15 16 26 52 24 24
5021,25 15 17 11 125 101 102
7293,15 71 25 15 16 26 44 42
7675,77 67 9 11 29 30
5064,25 25 15 17 11 29 30 12
6707,23 65 25 26 16 16
4853,43 23 23 7 9 10
7899,43 23 23 43 23 23 43 44
685,23 41 43 23 7 47 49 50
6655,87 89 31 32
484,23 65 25 26 16 26
405,23 7 9 11 29 30 10 8 64
5785,67 31 32 30 12 28 38 68
2371,23 23 61 25 15 16
3977,23 41 43 23 43 23 23 24
850,23 24 56 54 24
5642,43 23 25 25 25 25 15 16 26
6994,13 17 18 16 50 48 38
857,23 25 15 16 26 24 24 24
2930,25 26 16 26 16
7126,25 15 25 15 27 29 30 28
7862,25 15 16 26 26
4076,41 43 23 25 15 16 50 48 38
3628,23 53 55 23 25 26
6541,43 43 23 25 59 25 26 60 58
